Customer,Contract ,Item Code,Item Name,Unit of Measure (UoM), Rate ,Item Description,Xero Account,
Downer,Downer - MWA,TB-01-03-08,Copper Technician (inclusive plant and equipment) ,Per hour, $68.00 ,Copper Technician (inclusive plant and equipment) ,45210,
Downer,Downer - MWA,TB-01-03-08-AH,Copper Technician (inclusive plant and equipment) – outside working hours,Per hour, $88.40 ,Copper Technician (inclusive plant and equipment) – outside working hours,45210,
Downer,Downer - MWA,TB-02-02-01,Provision of float charges for the movement of large plant and equipment between work sites,Per km, $5.50 ,Provision of float charges for the movement of large plant and equipment between work sites,45210,
Downer,Downer - MWA,TB-02-02-02,Single-axle tipper truck 5 tonne load,Per Day, $313.00 ,Single-axle tipper truck 5 tonne load,45210,
Downer,Downer - MWA,TB-02-02-03,EWP truck mounted up to 12m,Per Day, $660.00 ,EWP truck mounted up to 12m,45210,
Downer,Downer - MWA,TB-02-02-04,Fully equipped vehicle for electrical technician,Per Day, $128.61 ,Fully equipped vehicle for electrical technician,45210,
Downer,Downer - MWA,TB-02-02-05,Fully equipped vehicle for fibre technician,Per Day, $159.12 ,Fully equipped vehicle for fibre technician,45210,
Downer,Downer - MWA,TB-02-02-06,Bobcat with 4-in-1 bucket,Per Day, $627.91 ,Bobcat with 4-in-1 bucket,45210,
Downer,Downer - MWA,TB-02-02-07,"Backhoe, JCB3CX or equivalent",Per Day, $667.16 ,"Backhoe, JCB3CX or equivalent",45210,
Downer,Downer - MWA,TB-02-02-08,Excavators up to 10 tonnes,Per Day, $667.16 ,Excavators up to 10 tonnes,45210,
Downer,Downer - MWA,TB-02-02-09,Excavators 10 to 15 tonnes,Per Day, $902.62 ,Excavators 10 to 15 tonnes,45210,
Downer,Downer - MWA,TB-02-02-10,Excavators up to 10 tonnes fitted with rock breaker,Per Day," $1,255.82 ",Excavators up to 10 tonnes fitted with rock breaker,45210,
Downer,Downer - MWA,TB-02-02-11,Double-axle tipper truck 9 tonne load,Per Day, $706.40 ,Double-axle tipper truck 9 tonne load,45210,
Downer,Downer - MWA,TB-02-02-12,Dozer (306 - 400 kw),Per Day," $1,098.85 ",Dozer (306 - 400 kw),45210,
Downer,Downer - MWA,TB-02-02-13,Scissor Lift,Per Day, $512.24 ,Scissor Lift,45210,
Downer,Downer - MWA,TB-02-02-14,Vac Truck,Per Day," $1,500.00 ",Vac Truck,45210,
